,date,turnover<0,turnover>0,ХЃам<0,ХЃам>0
1209,2013/12/30,1859719.511,1915319.59,1771732.218,1761959.049
1210,2013/12/31,1859719.511,1939775.59,1771732.218,1783358.049
1211,2014/1/2,1859719.511,1933335.59,1771732.218,1777723.049
1212,2014/1/3,1859719.511,1908375.59,1771732.218,1755883.049
1213,2014/1/6,1859719.511,1866663.59,1771732.218,1719385.049
1214,2014/1/7,1859719.511,1866151.59,1771732.218,1718937.049
1215,2014/1/8,1859719.511,1869279.59,1771732.218,1721674.049
1216,2014/1/9,1859719.511,1853527.59,1771732.218,1707891.049
1217,2014/1/10,1859719.511,1839631.59,1771732.218,1695732.049
1218,2014/1/13,1859719.511,1830695.59,1771732.218,1687913.049
1219,2014/1/14,1859719.511,1846031.59,1771732.218,1701332.049
1220,2014/1/15,1859719.511,1842903.59,1771732.218,1698595.049
1221,2014/1/16,1859719.511,1845223.59,1771732.218,1700625.049
1222,2014/1/17,1859719.511,1818543.59,1771732.218,1677280.049
1223,2014/1/20,1859719.511,1808543.59,1771732.218,1668530.049
1224,2014/1/21,1859544.518,1825679.59,1771732.218,1683524.049
1225,2014/1/22,1904656.518,1870791.59,1771732.218,1722997.049
1226,2014/1/23,1895128.518,1861263.59,1771732.218,1714660.049
1227,2014/1/24,1906160.518,1872295.59,1771732.218,1724313.049
1228,2014/1/27,1882352.518,1848487.59,1771732.218,1703481.049
1229,2014/1/28,1885504.518,1851639.59,1771732.218,1706239.049
1230,2014/1/29,1891840.518,1857975.59,1771576.273,1711783.049
1231,2014/1/30,1871576.518,1837711.59,1753845.273,1694052.049
1232,2014/2/7,1879600.518,1845735.59,1760866.273,1701073.049
1233,2014/2/10,1923640.518,1889775.59,1799401.273,1739608.049
1234,2014/2/11,1938064.518,1904199.59,1812022.273,1752229.049
1235,2014/2/12,1942616.518,1908751.59,1816005.273,1756212.049
1236,2014/2/13,1933256.518,1899391.59,1807815.273,1748022.049
1237,2014/2/14,1946072.518,1912207.59,1819029.273,1759236.049
1238,2014/2/17,1958936.518,1925071.59,1830285.273,1770492.049
1239,2014/2/18,1935568.518,1901703.59,1809838.273,1750045.049
1240,2014/2/19,1956544.518,1922679.59,1828192.273,1768399.049
1241,2014/2/20,1939568.518,1905703.59,1813338.273,1753545.049
1242,2014/2/21,1921048.518,1887183.59,1797133.273,1737340.049
1243,2014/2/24,1881224.518,1847359.59,1762287.273,1702494.049
1244,2014/2/25,1835944.518,1802079.59,1722667.273,1662874.049
1245,2014/2/26,1840344.518,1806479.59,1726517.273,1666724.049
1246,2014/2/27,1832904.518,1799039.59,1720007.273,1660214.049
1247,2014/2/28,1852792.518,1818927.59,1737409.273,1677616.049
1248,2014/3/3,1861912.518,1828047.59,1745389.273,1685596.049
1249,2014/3/4,1857032.518,1823167.59,1741119.273,1681326.049
1250,2014/3/5,1840800.518,1806935.59,1726916.273,1667123.049
1251,2014/3/6,1848520.518,1814655.59,1733671.273,1673878.049
1252,2014/3/7,1844304.518,1810439.59,1729982.273,1670189.049
1253,2014/3/10,1787848.518,1753983.59,1680583.273,1620790.049
1254,2014/3/11,1796544.518,1762679.59,1688192.273,1628399.049
1255,2014/3/12,1800920.518,1767055.59,1692021.273,1632228.049
1256,2014/3/13,1821880.518,1788015.59,1710361.273,1650568.049
1257,2014/3/14,1807888.518,1774023.59,1698118.273,1638325.049
1258,2014/3/17,1824048.518,1790183.59,1712258.273,1652465.049
1259,2014/3/18,1820120.518,1786255.59,1708821.273,1649028.049
1260,2014/3/19,1806312.518,1772447.59,1696739.273,1636946.049
1261,2014/3/20,1779192.518,1745327.59,1673009.273,1613216.049
1262,2014/3/21,1836656.518,1802791.59,1723290.273,1663497.049
1263,2014/3/24,1850856.518,1816817.466,1735715.273,1675769.691
1264,2014/3/25,1849168.518,1816817.466,1734238.273,1675769.691
1265,2014/3/26,1846456.518,1816817.466,1731713.3,1675769.691
1266,2014/3/27,1834184.518,1816817.466,1731713.3,1675769.691
1267,2014/3/28,1831192.518,1816817.466,1731713.3,1675769.691
1268,2014/3/31,1826656.518,1816817.466,1731713.3,1675769.691
1269,2014/4/1,1840104.518,1816817.466,1731713.3,1675769.691
1270,2014/4/2,1854200.518,1816817.466,1731713.3,1675769.691
1271,2014/4/3,1841624.518,1816817.466,1731713.3,1675769.691
1272,2014/4/4,1857992.518,1816817.466,1731713.3,1675769.691
1273,2014/4/8,1899293.533,1816817.466,1731713.3,1675769.691
1274,2014/4/9,1899293.533,1816817.466,1731713.3,1675769.691
1275,2014/4/10,1899293.533,1816817.466,1731713.3,1675769.691
1276,2014/4/11,1899293.533,1816817.466,1731713.3,1675769.691
1277,2014/4/14,1899293.533,1816817.466,1731713.3,1675769.691
1278,2014/4/15,1899293.533,1816817.466,1731713.3,1675769.691
1279,2014/4/16,1899293.533,1816817.466,1731713.3,1675769.691
1280,2014/4/17,1899293.533,1816817.466,1731713.3,1675769.691
1281,2014/4/18,1899293.533,1816817.466,1731713.3,1675769.691
1282,2014/4/21,1899293.533,1816817.466,1731713.3,1675769.691
1283,2014/4/22,1899293.533,1816817.466,1731713.3,1675769.691
1284,2014/4/23,1899293.533,1816817.466,1731713.3,1675769.691
1285,2014/4/24,1899293.533,1816817.466,1731713.3,1675769.691
1286,2014/4/25,1899293.533,1816817.466,1731713.3,1675769.691
1287,2014/4/28,1899293.533,1816817.466,1731713.3,1675769.691
1288,2014/4/29,1899293.533,1816817.466,1731713.3,1675769.691
1289,2014/4/30,1899293.533,1816817.466,1731713.3,1675769.691
1290,2014/5/5,1899293.533,1816817.466,1731713.3,1675769.691
1291,2014/5/6,1899293.533,1816817.466,1731713.3,1675769.691
1292,2014/5/7,1899293.533,1816817.466,1731713.3,1675769.691
1293,2014/5/8,1899293.533,1816646.626,1731542.46,1675769.691
1294,2014/5/9,1899293.533,1815374.626,1730270.46,1675769.691
1295,2014/5/12,1899293.533,1852286.626,1767182.46,1675769.691
1296,2014/5/13,1899293.533,1848126.626,1763022.46,1675769.691
1297,2014/5/14,1899293.533,1846142.626,1761038.46,1675769.691
1298,2014/5/15,1899293.533,1823510.626,1738406.46,1675769.691
1299,2014/5/16,1899293.533,1825006.626,1739902.46,1675769.691
1300,2014/5/19,1899293.533,1800358.626,1715254.46,1675769.691
1301,2014/5/20,1899293.533,1800862.626,1715758.46,1675769.691
1302,2014/5/21,1899293.533,1816974.626,1731870.46,1675769.691
1303,2014/5/22,1899293.533,1812942.626,1727838.46,1675769.691
1304,2014/5/23,1899293.533,1826974.626,1741870.46,1675769.691
1305,2014/5/26,1899293.533,1832858.147,1747926.46,1675769.691
1306,2014/5/27,1899293.533,1832858.147,1740966.46,1675769.691
1307,2014/5/28,1899293.533,1832858.147,1758622.46,1675769.691
1308,2014/5/29,1899293.533,1832858.147,1747270.46,1675769.691
1309,2014/5/30,1899293.533,1832858.147,1748310.46,1675769.691
1310,2014/6/3,1899293.533,1832858.147,1743078.46,1675769.691
1311,2014/6/4,1899293.533,1832858.147,1725758.46,1675769.691
1312,2014/6/5,1899293.533,1832858.147,1743622.46,1675769.691
1313,2014/6/6,1899293.533,1832858.147,1730918.46,1675769.691
1314,2014/6/9,1899293.533,1832858.147,1730566.46,1675769.691
1315,2014/6/10,1899293.533,1832858.147,1752158.46,1675769.691
1316,2014/6/11,1899293.533,1832858.147,1751758.46,1675769.691
1317,2014/6/12,1899293.533,1832858.147,1745870.46,1675769.691
1318,2014/6/13,1899293.533,1832858.147,1764134.46,1675769.691
1319,2014/6/16,1899293.533,1832858.147,1776630.46,1675769.691
1320,2014/6/17,1899293.533,1832858.147,1758878.46,1675769.691
1321,2014/6/18,1899293.533,1832858.147,1751334.46,1675769.691
1322,2014/6/19,1899293.533,1832858.147,1724670.46,1675769.691
1323,2014/6/20,1899293.533,1832858.147,1732355.521,1675769.691
1324,2014/6/23,1899293.533,1832858.147,1732355.521,1675769.691
1325,2014/6/24,1899293.533,1832858.147,1732355.521,1675769.691
1326,2014/6/25,1899293.533,1832858.147,1732355.521,1675769.691
1327,2014/6/26,1899293.533,1832858.147,1732355.521,1675769.691
1328,2014/6/27,1899293.533,1832858.147,1732355.521,1675769.691
1329,2014/6/30,1899293.533,1832858.147,1732355.521,1675769.691
1330,2014/7/1,1899293.533,1832858.147,1732355.521,1675769.691
1331,2014/7/2,1899293.533,1832858.147,1732355.521,1675769.691
1332,2014/7/3,1899293.533,1832858.147,1732355.521,1675769.691
1333,2014/7/4,1899293.533,1832858.147,1732355.521,1675769.691
1334,2014/7/7,1899293.533,1832858.147,1732355.521,1675769.691
1335,2014/7/8,1899293.533,1832858.147,1732355.521,1675769.691
1336,2014/7/9,1899293.533,1832858.147,1732355.521,1675769.691
1337,2014/7/10,1899293.533,1832858.147,1732355.521,1675769.691
1338,2014/7/11,1899293.533,1832858.147,1732355.521,1675769.691
1339,2014/7/14,1899293.533,1832858.147,1732355.521,1675769.691
1340,2014/7/15,1899293.533,1832858.147,1732355.521,1675769.691
1341,2014/7/16,1899293.533,1832858.147,1732355.521,1675769.691
1342,2014/7/17,1899293.533,1832858.147,1732355.521,1675769.691
1343,2014/7/18,1899293.533,1832858.147,1732355.521,1675769.691
1344,2014/7/21,1899293.533,1832858.147,1732355.521,1675769.691
1345,2014/7/22,1899293.533,1832858.147,1732355.521,1675769.691
1346,2014/7/23,1899293.533,1832858.147,1732355.521,1675769.691
1347,2014/7/24,1899293.533,1832858.147,1732355.521,1675769.691
1348,2014/7/25,1899293.533,1832677.311,1732197.29,1675769.691
1349,2014/7/28,1899293.533,1883437.311,1776612.29,1675769.691
1350,2014/7/29,1899107.023,1889413.311,1781841.29,1675769.691
1351,2014/7/30,1891619.023,1881925.311,1775289.29,1675769.691
1352,2014/7/31,1914211.023,1904517.311,1795057.29,1675769.691
1353,2014/8/1,1897531.023,1887837.311,1780462.29,1675769.691
1354,2014/8/4,1934507.023,1924813.311,1812816.29,1675769.691
1355,2014/8/5,1929491.023,1919797.311,1808427.29,1675769.691
1356,2014/8/6,1924587.023,1914893.311,1804136.29,1675769.691
1357,2014/8/7,1895979.023,1886285.311,1779104.29,1675606.769
1358,2014/8/8,1898915.023,1889221.311,1781673.29,1678175.769
1359,2014/8/11,1926291.023,1916597.311,1805627.29,1702129.769
1360,2014/8/12,1919651.023,1909957.311,1799817.29,1696319.769
1361,2014/8/13,1921131.023,1911437.311,1801112.29,1697614.769
1362,2014/8/14,1902771.023,1893077.311,1785047.29,1681549.769
1363,2014/8/15,1922523.023,1912829.311,1802330.29,1698832.769
1364,2014/8/18,1933659.023,1923965.311,1812074.29,1708576.769
1365,2014/8/19,1933827.023,1924133.311,1812221.29,1708723.769
1366,2014/8/20,1926923.023,1917229.311,1806180.29,1702682.769
1367,2014/8/21,1917403.023,1907520.972,1797685.493,1694352.769
1368,2014/8/22,1926299.023,1907520.972,1797685.493,1702136.769
1369,2014/8/25,1908299.023,1907520.972,1797685.493,1686386.769
1370,2014/8/26,1893097.096,1907520.972,1797685.493,1673247.769
1371,2014/8/27,1893097.096,1907520.972,1797685.493,1675697.769
1372,2014/8/28,1893097.096,1907520.972,1797685.493,1664280.769
1373,2014/8/29,1893097.096,1907520.972,1797685.493,1683187.769
1374,2014/9/1,1893097.096,1907520.972,1797685.493,1695108.769
1375,2014/9/2,1893097.096,1907520.972,1797685.493,1716906.769
1376,2014/9/3,1893097.096,1907520.972,1797685.493,1732572.769
1377,2014/9/4,1893097.096,1907520.972,1797685.493,1744738.769
1378,2014/9/5,1893097.096,1907520.972,1797685.493,1760866.769
1379,2014/9/9,1893097.096,1907520.972,1797685.493,1758038.769
1380,2014/9/10,1893097.096,1907520.972,1797685.493,1749085.769
1381,2014/9/11,1893097.096,1907520.972,1797685.493,1742799.769
1382,2014/9/12,1893097.096,1907520.972,1797685.493,1753236.769
1383,2014/9/15,1893097.096,1907520.972,1797685.493,1752417.769
1384,2014/9/16,1893097.096,1907520.972,1797685.493,1718523.769
1385,2014/9/17,1893097.096,1907520.972,1797685.493,1727315.769
1386,2014/9/18,1892928.49,1907520.972,1797516.887,1732446.769
1387,2014/9/19,1904513.49,1907520.972,1809101.887,1744031.769
1388,2014/9/22,1872110.49,1907520.972,1776698.887,1711628.769
1389,2014/9/23,1886488.49,1907353.01,1791076.887,1726006.769
1390,2014/9/24,1916168.49,1937033.01,1820756.887,1755686.769
1391,2014/9/25,1912745.49,1933610.01,1817333.887,1752263.769
1392,2014/9/26,1912906.49,1933771.01,1817494.887,1752424.769
1393,2014/9/29,1920326.49,1941191.01,1824914.887,1759844.769
1394,2014/9/30,1922559.49,1943424.01,1827147.887,1762077.769
1395,2014/10/8,1941732.49,1962423.523,1846147.4,1781250.769
1396,2014/10/9,1944064.753,1962423.523,1846147.4,1783756.769
1397,2014/10/10,1944064.753,1962423.523,1846147.4,1773137.769
1398,2014/10/13,1944064.753,1962423.523,1846147.4,1764849.769
1399,2014/10/14,1944064.753,1962423.523,1846147.4,1758976.769
1400,2014/10/15,1944064.753,1962423.523,1846147.4,1771093.769
1401,2014/10/16,1944064.753,1962423.523,1846147.4,1757464.769
1402,2014/10/17,1944064.753,1962423.523,1846147.4,1755595.769
1403,2014/10/20,1944064.753,1962423.523,1846147.4,1764681.769
1404,2014/10/21,1944064.753,1962423.523,1846147.4,1749757.769
1405,2014/10/22,1944064.753,1962423.523,1846147.4,1739432.769
1406,2014/10/23,1944064.753,1962423.523,1846147.4,1723542.769
1407,2014/10/24,1944064.753,1962423.523,1846147.4,1719881.769
1408,2014/10/27,1944064.753,1962423.523,1846147.4,1704565.769
1409,2014/10/28,1944064.753,1962230.191,1845978.235,1738039.769
1410,2014/10/29,1944064.753,1990014.191,1870289.235,1762350.769
1411,2014/10/30,1944064.753,2004054.191,1882574.235,1774635.769
1412,2014/10/31,1944064.753,2035566.191,1910147.235,1802208.769
1413,2014/11/3,1944064.753,2038950.191,1913108.235,1805169.769
1414,2014/11/4,1944064.753,2039446.191,1913542.235,1805603.769
1415,2014/11/5,1944064.753,2031670.191,1906738.235,1798799.769
1416,2014/11/6,1944064.753,2033766.191,1908572.235,1800633.769
1417,2014/11/7,1944064.753,2030630.191,1905828.235,1797889.769
1418,2014/11/10,1944064.753,2081494.191,1950334.235,1842395.769
1419,2014/11/11,1944064.753,2075798.191,1945350.235,1837411.769
1420,2014/11/12,1944064.753,2104366.191,1970347.235,1862408.769
1421,2014/11/13,1944064.753,2092710.191,1960148.235,1852209.769
1422,2014/11/14,1944064.753,2093782.191,1961086.235,1853147.769
1423,2014/11/17,1944064.753,2082590.191,1951293.235,1843354.769
1424,2014/11/18,1944064.753,2062046.191,1933317.235,1825378.769
1425,2014/11/19,1944064.753,2058686.191,1930377.235,1822438.769
1426,2014/11/20,1944064.753,2058590.191,1930293.235,1822354.769
1427,2014/11/21,1944064.753,2095678.191,1962745.235,1854806.769
1428,2014/11/24,1943879.304,2148318.191,2008805.235,1900866.769
1429,2014/11/25,1969289.304,2177358.191,2034215.235,1926276.769
1430,2014/11/26,1995511.304,2207326.191,2060437.235,1952498.769
1431,2014/11/27,2017540.304,2232502.191,2082466.235,1974527.769
1432,2014/11/28,2055571.304,2275966.191,2120497.235,2012558.769
1433,2014/12/1,2063264.304,2284758.191,2128190.235,2020251.769
1434,2014/12/2,2136155.304,2368062.191,2201081.235,2093142.769
1435,2014/12/3,2166682.304,2402950.191,2231608.235,2123669.769
1436,2014/12/4,2262442.304,2512390.191,2327368.235,2219429.769
1437,2014/12/5,2276820.304,2528822.191,2341746.235,2233807.769
1438,2014/12/8,2366413.304,2631214.191,2431339.235,2323400.769
1439,2014/12/9,2264234.304,2514438.191,2329160.235,2221221.769
1440,2014/12/10,2344482.304,2606150.191,2409408.235,2301469.769
1441,2014/12/11,2317504.304,2575318.191,2382430.235,2274491.769
1442,2014/12/12,2324658.304,2583494.191,2389584.235,2281645.769
1443,2014/12/15,2341458.304,2602694.191,2406384.235,2298445.769
1444,2014/12/16,2401777.304,2671630.191,2466703.235,2358764.769
1445,2014/12/17,2441817.304,2717390.191,2506743.235,2398804.769
1446,2014/12/18,2431548.304,2705654.191,2496474.235,2388535.769
1447,2014/12/19,2457616.304,2735446.191,2522542.235,2414603.769
1448,2014/12/22,2465533.304,2744494.191,2530459.235,2422520.769
1449,2014/12/23,2416841.304,2688846.191,2481767.235,2373828.769
1450,2014/12/24,2350670.304,2613222.191,2415596.235,2307657.769
1451,2014/12/25,2424191.304,2697246.191,2489117.235,2381178.769
1452,2014/12/26,2501485.304,2785582.191,2566411.235,2458472.769
1453,2014/12/29,2508219.304,2793278.191,2573145.235,2465206.769
1454,2014/12/30,2509682.304,2794950.191,2574608.235,2466669.769
1455,2014/12/31,2562994.304,2855595.494,2627672.875,2519981.769
1456,2015/1/5,2638475.304,2855595.494,2627672.875,2595462.769
1457,2015/1/6,2638139.304,2855595.494,2627672.875,2595126.769
1458,2015/1/7,2640050.304,2855595.494,2627672.875,2597037.769
1459,2015/1/8,2580879.304,2855595.494,2627672.875,2537866.769
1460,2015/1/9,2572101.304,2855595.494,2627672.875,2529088.769
1461,2015/1/12,2548903.304,2855595.494,2627672.875,2505890.769
1462,2015/1/13,2549225.304,2855595.494,2627672.875,2506212.769
1463,2015/1/14,2541091.304,2855595.494,2627672.875,2498078.769
1464,2015/1/15,2612281.304,2855595.494,2627672.875,2569268.769
1465,2015/1/16,2634002.304,2855595.494,2627672.875,2590989.769
1466,2015/1/19,2438009.304,2855595.494,2627672.875,2394996.769
1467,2015/1/20,2466751.304,2855595.494,2627672.875,2423738.769
1468,2015/1/21,2573620.304,2855595.494,2627672.875,2530607.769
1469,2015/1/22,2586724.304,2855595.494,2627672.875,2543711.769
1470,2015/1/23,2589608.304,2855595.494,2627672.875,2546595.769
1471,2015/1/26,2614990.304,2855595.494,2627672.875,2571977.769
1472,2015/1/27,2591848.304,2855595.494,2627672.875,2548835.769
1473,2015/1/28,2557121.304,2855595.494,2627672.875,2514108.769
1474,2015/1/29,2526657.304,2855595.494,2627672.875,2483644.769
1475,2015/1/30,2493470.304,2855595.494,2627672.875,2450457.769
1476,2015/2/2,2437169.304,2855595.494,2627672.875,2394156.769
1477,2015/2/3,2495612.304,2855595.494,2627672.875,2452599.769
1478,2015/2/4,2470636.304,2855595.494,2627672.875,2427623.769
1479,2015/2/5,2446262.304,2855595.494,2627672.875,2403249.769
1480,2015/2/6,2408091.304,2855595.494,2627672.875,2365078.769
1481,2015/2/9,2431541.304,2855595.494,2627672.875,2388528.769
1482,2015/2/10,2474255.304,2855595.494,2627672.875,2431242.769
1483,2015/2/11,2493281.304,2855595.494,2627672.875,2450268.769
1484,2015/2/12,2499406.304,2855595.494,2627672.875,2456393.769
1485,2015/2/13,2518278.304,2855595.494,2627672.875,2475265.769
1486,2015/2/16,2539033.304,2855595.494,2627672.875,2496020.769
1487,2015/2/17,2555021.304,2855595.494,2627672.875,2512008.769
1488,2015/2/25,2524508.304,2855595.494,2627672.875,2481495.769
1489,2015/2/26,2585807.304,2855595.494,2627672.875,2542794.769
1490,2015/2/27,2590385.304,2855595.494,2627672.875,2547372.769
1491,2015/3/2,2610286.304,2855595.494,2627672.875,2567273.769
1492,2015/3/3,2544927.304,2855595.494,2627672.875,2501914.769
1493,2015/3/4,2560971.304,2855595.494,2627672.875,2517958.769
1494,2015/3/5,2536835.304,2855595.494,2627672.875,2493822.769
1495,2015/3/6,2524361.304,2855595.494,2627672.875,2481348.769
1496,2015/3/9,2565822.304,2855595.494,2627672.875,2522809.769
1497,2015/3/10,2553824.304,2855595.494,2627672.875,2510811.769
1498,2015/3/11,2556652.304,2855595.494,2627672.875,2513639.769
1499,2015/3/12,2604385.304,2855595.494,2627672.875,2561372.769
1500,2015/3/13,2621759.304,2855595.494,2627672.875,2578746.769
1501,2015/3/16,2683366.304,2855595.494,2627672.875,2640353.769
1502,2015/3/17,2719381.304,2855595.494,2627672.875,2676368.769
1503,2015/3/18,2781639.304,2855595.494,2627672.875,2738626.769
1504,2015/3/19,2777215.304,2855595.494,2627672.875,2734202.769
1505,2015/3/20,2814196.304,2855595.494,2627672.875,2771183.769
1506,2015/3/23,2869839.304,2855595.494,2627672.875,2826826.769
1507,2015/3/24,2870532.304,2855595.494,2627672.875,2827519.769
